year,month,day,hour_n,hour,holi,h_temp,h_bodytemp,h_humidity,h_pressure,h_visibility,h_wind_speed,h_gust_speed
2016,09,27,8.0,14,0,31.0,35.4,62,1009.0,10.0,18.0,39.6
2016,02,12,1.0,13,2,28.0,27.5,37,1004.0,10.0,32.4,54.0
2016,06,19,5.0,14,1,35.0,39.5,47,1005.0,10.0,25.2,43.2
2016,06,19,5.0,15,1,34.0,38.1,49,1004.0,10.0,25.2,50.4
2016,06,23,8.0,11,0,35.0,38.5,44,1004.0,10.0,28.8,46.8
2016,06,24,3.0,13,0,35.0,39.5,47,1005.0,10.0,14.4,32.4
2016,07,20,2.0,13,0,33.0,36.9,52,1002.0,10.0,25.2,43.2
2016,07,29,1.0,15,0,39.0,41.6,31,1006.0,10.0,7.2,25.2
2016,08,20,4.0,13,1,36.0,41.8,47,1004.0,10.0,7.2,28.8
2016,10,05,4.0,11,2,27.0,28.2,61,1014.0,9.0,7.2,25.2
2016,06,25,10.0,18,1,28.0,30.7,70,1009.0,10.0,28.8,46.8
2016,07,07,2.0,23,0,28.0,32.7,84,1004.0,10.0,28.8,46.8
2016,09,14,1.0,16,0,27.0,31.2,94,1001.0,3.0,57.6,75.6
2016,09,14,4.0,18,0,27.0,30.6,89,1002.0,10.0,57.6,75.6
2016,09,14,2.0,21,0,27.0,30.6,89,1003.0,7.0,57.6,75.6
2016,09,14,4.0,22,0,27.0,30.6,89,1003.0,9.0,57.6,82.8
2016,09,14,5.0,23,0,27.0,30.6,89,1003.0,8.0,39.6,64.8
2016,09,26,7.0,19,0,27.0,30.1,84,1008.0,10.0,25.2,43.2
2016,09,27,4.0,11,0,28.0,31.9,79,1000.0,8.0,36.0,57.6
2016,09,27,6.0,12,0,28.0,31.9,79,999.0,6.0,32.4,54.0
2015,11,25,7.0,9,0,8.0,4.4,87,1026.0,10.0,25.2,43.2
2015,11,25,5.0,12,0,7.0,2.8,76,1025.0,10.0,28.8,46.8
2015,11,26,8.0,12,0,4.0,1.4,52,1029.0,10.0,32.4,50.4
2015,12,27,5.0,18,1,8.0,4.4,71,1033.0,10.0,25.2,43.2
2016,01,11,4.0,12,0,8.0,5.1,81,1024.0,6.0,18.0,36.0
2016,01,22,4.0,11,0,5.0,0.5,65,1030.0,10.0,25.2,43.2
2016,01,23,4.0,7,1,0.0,6.7,80,1037.0,10.0,32.4,50.4
2016,01,23,7.0,9,1,2.0,9.3,74,1039.0,10.0,32.4,61.2
2016,01,24,5.0,8,1,7.0,15.4,49,1040.0,10.0,28.8,46.8
2016,01,30,18.0,12,1,6.0,2.6,70,1029.0,10.0,18.0,36.0
2016,01,31,8.0,11,1,5.0,1.3,65,1031.0,10.0,18.0,36.0
2016,03,08,5.0,16,0,7.0,1.8,87,1013.0,6.0,43.2,61.2
2016,03,08,4.0,17,0,7.0,2.2,93,1014.0,6.0,36.0,57.6
2016,07,05,5.0,16,0,28.0,33.6,89,1009.0,3.5,21.6,39.6
2016,07,07,2.0,20,0,29.0,34.5,79,1008.0,10.0,21.6,39.6
2016,07,08,7.0,18,0,30.0,35.0,70,1004.0,10.0,21.6,43.2
2016,07,09,4.0,14,1,28.0,31.9,79,1004.0,10.0,18.0,36.0
2016,07,09,12.0,17,1,29.0,33.5,74,1003.0,10.0,18.0,43.2
2016,07,09,6.0,19,1,28.0,31.9,79,1003.0,10.0,18.0,39.6
2016,07,23,7.0,17,1,39.0,43.3,35,1004.0,10.0,10.8,28.8
2016,08,05,24.0,18,0,31.0,37.6,70,1005.0,10.0,14.4,39.6
2016,08,09,4.0,14,0,33.0,40.6,63,1004.0,10.0,25.2,43.2
2016,08,20,11.0,14,1,32.0,40.4,70,1002.0,10.0,18.0,36.0
2016,08,22,25.0,12,0,35.0,40.3,49,1006.0,10.0,14.4,39.6
2016,08,22,7.0,17,0,34.0,39.1,52,1006.0,10.0,18.0,39.6
2016,08,24,33.58496,12,0,34.0,37.1,46,1004.0,10.0,7.2,32.4
2016,08,29,6.0,11,0,30.0,29.7,40,1009.0,10.0,21.6,39.6
2016,09,18,10.0,11,0,27.0,28.5,65,1010.0,10.0,25.2,43.2
2016,09,18,6.0,13,0,28.0,29.2,58,1009.0,10.0,32.4,50.4
2016,09,27,10.0,11,0,31.0,35.4,62,1011.0,10.0,18.0,39.6
2015,11,24,1.0,18,0,4.0,0.1,93,1027.0,4.0,18.0,36.0
2016,03,08,1.0,15,0,6.0,1.5,93,1017.0,4.0,28.8,46.8
2016,03,11,5.5849624,20,0,6.0,4.5,61,1025.0,5.0,7.2,25.2
2016,08,06,1.0,18,1,28.0,31.2,74,1003.0,10.0,18.0,36.0
2016,09,12,5.0,10,0,27.0,28.2,61,1016.0,6.0,10.8,28.8
2016,09,26,1.0,12,0,30.0,34.1,66,1011.0,10.0,14.4,32.4
2016,06,03,1.0,18,0,29.0,34.5,79,1002.0,4.0,14.4,32.4
2016,07,30,1.0,15,1,37.0,42.9,44,1004.0,10.0,10.8,28.8
2016,07,30,2.0,16,1,28.0,31.9,79,1004.0,10.0,21.6,39.6
2016,08,01,1.0,13,0,37.0,42.9,44,1000.0,10.0,21.6,43.2
2016,08,02,1.0,11,0,27.0,30.1,84,990.0,10.0,28.8,46.8
2016,08,15,19.0,17,0,29.0,34.5,79,996.0,4.0,32.4,50.4
2016,09,14,5.0,15,0,33.0,35.2,46,1003.0,10.0,21.6,39.6
2016,09,15,2.0,10,2,32.0,34.9,52,1004.0,9.0,10.8,28.8
2016,09,15,3.0,12,2,34.0,36.5,44,1003.0,9.0,18.0,39.6
2016,09,15,10.0,17,2,28.0,32.7,84,1003.0,4.0,7.2,28.8
2016,09,17,2.0,12,2,32.0,34.1,49,1007.0,10.0,18.0,36.0
2016,09,26,4.0,15,0,35.0,40.3,49,1005.0,5.0,7.2,25.2
2016,10,21,3.0,12,0,29.0,31.3,62,995.0,10.0,36.0,54.0
2016,10,21,2.0,14,0,29.0,31.3,62,993.0,10.0,28.8,46.8
2016,07,30,1.0,17,1,29.0,34.5,79,1005.0,10.0,28.8,54.0
2016,08,02,2.0,16,0,27.0,31.2,94,999.0,0.9,36.0,64.8
2016,08,26,3.0,18,0,30.0,36.0,74,1004.0,10.0,39.6,57.6
2016,10,05,7.0,14,2,32.0,36.8,59,1007.0,8.0,14.4,32.4
2016,10,06,1.0,10,2,29.0,32.7,70,1011.0,10.0,18.0,43.2
2016,10,06,3.0,13,2,32.0,37.7,62,1009.0,10.0,10.8,28.8
2016,10,21,2.0,12,0,28.0,31.2,74,992.0,10.0,57.6,75.6
2016,10,21,5.5849624,13,0,28.0,31.2,74,991.0,2.8,54.0,72.0
2016,06,16,7.0,16,0,32.0,31.2,33,1006.0,10.0,14.4,36.0
2016,06,20,12.0,19,0,30.0,35.0,70,1001.0,10.0,21.6,43.2
2016,08,13,6.0,17,1,36.0,41.8,47,1002.0,10.0,7.2,36.0
2016,08,25,1.0,22,0,31.0,31.9,46,1008.0,10.0,28.8,46.8
2015,07,10,1.0,12,0,30.0,35.0,70,1006.0,10.0,32.4,54.0
2015,07,10,2.0,18,0,27.0,29.6,79,1004.0,10.0,28.8,46.8
2015,07,12,3.0,15,1,29.0,32.0,66,996.0,10.0,25.2,43.2
2015,07,17,1.0,13,0,28.0,30.7,70,1003.0,10.0,18.0,36.0
2015,07,23,3.0,21,0,27.0,31.2,94,1004.0,7.0,7.2,25.2
2015,08,01,4.0,20,1,30.0,38.8,84,1008.0,6.0,14.4,32.4
2015,08,08,12.0,18,1,30.0,36.0,74,1008.0,10.0,25.2,43.2
2015,08,09,2.0,9,1,30.0,36.0,74,1007.0,10.0,28.8,46.8
2015,08,09,6.0,10,1,30.0,36.0,74,1007.0,10.0,28.8,46.8
2015,08,09,24.584963,15,1,31.0,37.6,70,1006.0,10.0,25.2,43.2
2015,08,09,9.0,17,1,30.0,36.0,74,1006.0,10.0,28.8,46.8
2015,08,11,9.0,17,0,28.0,30.7,70,1003.0,10.0,25.2,43.2
2015,08,16,12.0,12,1,28.0,31.9,79,1005.0,10.0,10.8,28.8
2015,08,16,9.0,14,1,29.0,32.7,70,1005.0,10.0,14.4,32.4
2015,08,20,3.0,15,0,32.0,40.4,70,1004.0,6.0,10.8,28.8
2015,08,30,13.0,15,1,30.0,31.9,55,1008.0,10.0,14.4,36.0
2015,08,31,13.0,11,0,29.0,31.3,62,1010.0,10.0,14.4,32.4
2015,08,31,12.0,16,0,30.0,31.9,55,1008.0,10.0,14.4,36.0
2015,09,03,11.0,12,1,30.0,31.9,55,1013.0,10.0,14.4,36.0
2015,09,05,19.0,12,1,28.0,31.9,79,1003.0,10.0,32.4,54.0
2015,09,05,10.0,17,1,28.0,30.7,70,1003.0,10.0,25.2,43.2
2015,09,06,5.0,13,0,30.0,32.4,58,1006.0,10.0,21.6,39.6
2015,09,08,5.0,14,0,30.0,30.1,43,1012.0,10.0,14.4,32.4
2015,11,25,9.0,12,0,7.0,2.8,76,1025.0,10.0,28.8,46.8
2015,12,27,9.0,18,1,8.0,4.4,71,1033.0,10.0,25.2,43.2
2016,01,11,4.0,10,0,8.0,4.7,87,1025.0,5.0,21.6,39.6
2016,01,11,12.0,12,0,8.0,5.1,81,1024.0,6.0,18.0,36.0
2016,01,22,7.0,11,0,5.0,0.5,65,1030.0,10.0,25.2,43.2
2016,01,30,20.0,12,1,6.0,2.6,70,1029.0,10.0,18.0,36.0
2016,01,31,27.0,11,1,5.0,1.3,65,1031.0,10.0,18.0,36.0
2016,02,01,10.0,19,0,1.0,4.2,65,1034.0,10.0,21.6,39.6
2016,03,08,2.0,16,0,7.0,1.8,87,1013.0,6.0,43.2,61.2
2016,03,08,5.0,17,0,7.0,2.2,93,1014.0,6.0,36.0,57.6
2016,03,08,5.0,21,0,6.0,1.2,93,1017.0,10.0,32.4,50.4
2016,07,05,9.0,16,0,28.0,33.6,89,1009.0,3.5,21.6,39.6
2016,07,07,11.0,20,0,29.0,34.5,79,1008.0,10.0,21.6,39.6
2016,07,08,20.0,18,0,30.0,35.0,70,1004.0,10.0,21.6,43.2
2016,07,08,7.0,21,0,28.0,31.9,79,1006.0,10.0,18.0,39.6
2016,07,09,12.0,13,1,29.0,33.5,74,1004.0,10.0,18.0,36.0
2016,07,09,20.584963,14,1,28.0,31.9,79,1004.0,10.0,18.0,36.0
2016,07,09,7.0,19,1,28.0,31.9,79,1003.0,10.0,18.0,39.6
2016,07,10,12.0,17,1,28.0,33.6,89,1000.0,8.0,10.8,28.8
2016,08,03,9.584963,14,0,28.0,31.9,79,1007.0,10.0,18.0,36.0
2016,08,09,31.0,14,0,33.0,40.6,63,1004.0,10.0,25.2,43.2
2016,08,09,45.0,19,0,29.0,35.6,84,1004.0,10.0,18.0,36.0
2016,08,20,12.584963,14,1,32.0,40.4,70,1002.0,10.0,18.0,36.0
2016,08,22,22.0,11,0,34.0,39.1,52,1007.0,10.0,14.4,39.6
2016,08,22,26.0,12,0,35.0,40.3,49,1006.0,10.0,14.4,39.6
2016,08,22,6.0,15,0,35.0,41.9,53,1005.0,10.0,18.0,39.6
2016,08,22,15.0,17,0,34.0,39.1,52,1006.0,10.0,18.0,39.6
2016,08,24,19.0,12,0,34.0,37.1,46,1004.0,10.0,7.2,32.4
2016,08,29,11.0,11,0,30.0,29.7,40,1009.0,10.0,21.6,39.6
2016,09,27,17.0,11,0,31.0,35.4,62,1011.0,10.0,18.0,39.6
2016,09,27,12.0,13,0,30.0,34.1,66,1010.0,10.0,18.0,36.0
2015,11,05,1.0,20,0,4.0,0.4,75,1033.0,10.0,21.6,39.6
2015,11,06,2.0,16,0,2.0,2.9,93,1029.0,10.0,21.6,39.6
2015,12,02,5.0,17,0,2.0,3.7,33,1020.0,10.0,28.8,46.8
2015,12,02,8.0,19,0,2.0,2.9,30,1021.0,10.0,21.6,39.6
2016,07,11,5.0,12,0,35.0,38.5,44,1000.0,6.0,21.6,43.2
2016,07,30,3.0,15,1,29.0,36.8,89,1006.0,2.5,10.8,28.8
2016,07,11,4.0,12,0,35.0,38.5,44,1000.0,6.0,21.6,43.2
2016,07,08,13.0,18,0,30.0,35.0,70,1004.0,10.0,21.6,43.2
2016,07,08,3.0,21,0,28.0,31.9,79,1006.0,10.0,18.0,39.6
2016,07,09,1.0,17,1,29.0,33.5,74,1003.0,10.0,18.0,43.2
2016,07,09,2.0,19,1,28.0,31.9,79,1003.0,10.0,18.0,39.6
2016,08,05,21.0,18,0,31.0,37.6,70,1005.0,10.0,14.4,39.6
2016,08,09,57.0,19,0,29.0,35.6,84,1004.0,10.0,18.0,36.0
2016,08,22,1.0,11,0,34.0,39.1,52,1007.0,10.0,14.4,39.6
2016,08,22,1.0,12,0,35.0,40.3,49,1006.0,10.0,14.4,39.6
2016,08,22,14.0,17,0,34.0,39.1,52,1006.0,10.0,18.0,39.6
2016,09,13,1.0,13,0,29.0,30.3,55,1016.0,10.0,18.0,36.0
2016,09,27,3.0,13,0,30.0,34.1,66,1010.0,10.0,18.0,36.0
2016,01,23,7.0,11,1,1.0,8.0,60,1039.0,10.0,32.4,50.4
2016,01,31,2.0,11,1,5.0,1.3,65,1031.0,10.0,18.0,36.0
2016,02,01,4.0,19,0,1.0,4.2,65,1034.0,10.0,21.6,39.6
2016,07,08,2.0,21,0,28.0,31.9,79,1006.0,10.0,18.0,39.6
2016,07,10,2.0,17,1,28.0,33.6,89,1000.0,8.0,10.8,28.8
2016,08,22,2.0,11,0,34.0,39.1,52,1007.0,10.0,14.4,39.6
2016,08,24,6.0,12,0,34.0,37.1,46,1004.0,10.0,7.2,32.4
2016,06,17,3.0,17,0,31.0,34.4,58,1005.0,10.0,10.8,28.8
2016,08,07,4.0,18,1,32.0,40.4,70,1002.0,10.0,21.6,39.6
2016,08,10,8.0,17,0,32.0,43.9,79,1004.0,10.0,21.6,39.6
2016,08,17,7.0,12,0,35.0,44.6,59,1002.0,10.0,14.4,32.4
2016,06,17,8.0,17,0,31.0,34.4,58,1005.0,10.0,10.8,28.8
2016,07,12,33.0,15,0,34.0,47.3,71,999.0,10.0,7.2,25.2
2016,07,27,26.0,19,0,33.0,36.9,52,1005.0,10.0,36.0,54.0
2016,08,10,16.0,17,0,32.0,43.9,79,1004.0,10.0,21.6,39.6
2016,08,17,100.0,12,0,35.0,44.6,59,1002.0,10.0,14.4,32.4
2016,08,28,12.0,10,1,29.0,28.6,40,1010.0,10.0,21.6,39.6
2016,01,04,1.0,11,0,3.0,1.2,70,1028.0,3.0,18.0,39.6
2016,01,22,3.0,13,0,8.0,16.7,93,1039.0,1.6,28.8,46.8
2016,02,27,7.0,18,1,7.0,3.8,61,1021.0,4.0,18.0,39.6
2016,06,19,3.0,9,1,30.0,32.4,58,1006.0,3.5,3.6,21.6
2016,06,30,1.0,16,0,27.0,28.9,70,1002.0,10.0,18.0,36.0
2016,07,01,6.0,13,0,29.0,31.3,62,1002.0,10.0,7.2,25.2
2016,07,06,1.0,9,0,28.0,29.7,62,1012.0,4.0,3.6,25.2
2016,07,06,2.0,16,0,32.0,34.1,49,1010.0,5.0,3.6,21.6
2016,07,09,1.0,15,1,31.0,36.4,66,1004.0,4.5,3.6,21.6
2016,07,12,1.0,14,0,30.0,35.0,70,999.0,6.0,3.6,21.6
2016,07,13,8.0,11,0,28.0,31.9,79,1004.0,1.6,3.6,21.6
2016,07,17,10.0,13,1,30.0,32.4,58,1006.0,4.0,7.2,25.2
2016,07,22,2.0,15,0,34.0,45.3,67,1000.0,10.0,10.8,32.4
2016,07,27,4.0,10,0,30.0,33.2,62,1004.0,8.0,7.2,25.2
2016,08,01,1.0,15,0,29.0,33.5,74,1007.0,10.0,7.2,25.2
2015,07,10,4.0,12,0,30.0,35.0,70,1006.0,10.0,32.4,54.0
2015,07,10,3.0,17,0,27.0,29.6,79,1004.0,10.0,28.8,50.4
2015,07,17,3.0,13,0,28.0,30.7,70,1003.0,10.0,18.0,36.0
2015,07,23,5.0,21,0,27.0,31.2,94,1004.0,7.0,7.2,25.2
2015,07,27,5.0,18,0,36.0,44.5,53,1007.0,10.0,10.8,28.8
2015,07,28,2.0,12,0,36.0,43.1,50,1008.0,10.0,14.4,36.0
2015,08,01,5.0,17,1,32.0,43.9,79,1007.0,7.0,18.0,36.0
2015,08,08,5.0,10,1,31.0,37.6,70,1010.0,10.0,25.2,43.2
2015,08,08,5.0,18,1,30.0,36.0,74,1008.0,10.0,25.2,43.2
2015,08,09,3.0,10,1,30.0,36.0,74,1007.0,10.0,28.8,46.8
2015,08,09,11.0,15,1,31.0,37.6,70,1006.0,10.0,25.2,43.2
2015,08,09,15.0,17,1,30.0,36.0,74,1006.0,10.0,28.8,46.8
2015,08,10,7.0,8,0,28.0,32.7,84,1006.0,10.0,21.6,39.6
2015,08,11,4.0,14,0,30.0,33.2,62,1002.0,10.0,32.4,50.4
2015,08,11,5.0,15,0,30.0,34.1,66,1002.0,10.0,21.6,39.6
2015,08,11,6.0,17,0,28.0,30.7,70,1003.0,10.0,25.2,43.2
2015,08,16,15.0,14,1,29.0,32.7,70,1005.0,10.0,14.4,32.4
2015,08,17,3.0,15,0,32.0,34.9,52,1007.0,10.0,14.4,32.4
2015,08,17,8.0,17,0,30.0,32.4,58,1007.0,10.0,14.4,32.4
2015,08,30,12.0,15,1,30.0,31.9,55,1008.0,10.0,14.4,36.0
2015,08,31,16.0,11,0,29.0,31.3,62,1010.0,10.0,14.4,32.4
2015,08,31,11.0,16,0,30.0,31.9,55,1008.0,10.0,14.4,36.0
2015,09,03,16.0,12,1,30.0,31.9,55,1013.0,10.0,14.4,36.0
2015,09,05,12.0,12,1,28.0,31.9,79,1003.0,10.0,32.4,54.0
2015,09,06,4.0,13,0,30.0,32.4,58,1006.0,10.0,21.6,39.6
2015,09,08,2.0,9,0,28.0,28.8,54,1014.0,10.0,14.4,32.4
2015,09,21,4.0,14,0,27.0,27.3,48,1012.0,10.0,14.4,32.4
2015,11,25,4.0,9,0,8.0,4.4,87,1026.0,10.0,25.2,43.2
2015,11,26,9.0,12,0,4.0,1.4,52,1029.0,10.0,32.4,50.4
2016,01,11,14.0,12,0,8.0,5.1,81,1024.0,6.0,18.0,36.0
2016,01,22,11.0,11,0,5.0,0.5,65,1030.0,10.0,25.2,43.2
2016,01,23,6.0,7,1,0.0,6.7,80,1037.0,10.0,32.4,50.4
2016,01,23,25.0,9,1,2.0,9.3,74,1039.0,10.0,32.4,61.2
2016,01,24,9.0,8,1,7.0,15.4,49,1040.0,10.0,28.8,46.8
2016,01,30,22.0,12,1,6.0,2.6,70,1029.0,10.0,18.0,36.0
2016,01,31,18.0,11,1,5.0,1.3,65,1031.0,10.0,18.0,36.0
2016,02,01,19.0,19,0,1.0,4.2,65,1034.0,10.0,21.6,39.6
2016,03,08,3.0,21,0,6.0,1.2,93,1017.0,10.0,32.4,50.4
2016,07,07,15.0,20,0,29.0,34.5,79,1008.0,10.0,21.6,39.6
2016,07,09,15.0,17,1,29.0,33.5,74,1003.0,10.0,18.0,43.2
2016,08,03,10.0,14,0,28.0,31.9,79,1007.0,10.0,18.0,36.0
2016,08,09,8.0,14,0,33.0,40.6,63,1004.0,10.0,25.2,43.2
2016,08,09,41.0,19,0,29.0,35.6,84,1004.0,10.0,18.0,36.0
2016,08,22,16.0,11,0,34.0,39.1,52,1007.0,10.0,14.4,39.6
2016,08,22,15.0,12,0,35.0,40.3,49,1006.0,10.0,14.4,39.6
2016,08,22,7.0,15,0,35.0,41.9,53,1005.0,10.0,18.0,39.6
2016,08,24,14.0,12,0,34.0,37.1,46,1004.0,10.0,7.2,32.4
2016,08,29,15.0,11,0,30.0,29.7,40,1009.0,10.0,21.6,39.6
2016,09,27,18.0,11,0,31.0,35.4,62,1011.0,10.0,18.0,39.6
2016,09,27,7.0,13,0,30.0,34.1,66,1010.0,10.0,18.0,36.0
2016,03,08,1.0,11,0,8.0,4.7,93,1015.0,6.0,21.6,39.6
2016,05,12,2.0,19,0,27.0,27.9,58,1010.0,10.0,25.2,43.2
2016,06,18,17.0,12,1,33.0,39.2,59,1005.0,10.0,18.0,39.6
2016,07,20,46.0,12,0,30.0,36.0,74,999.0,10.0,39.6,57.6
2016,08,25,9.0,17,0,30.0,37.4,79,1002.0,3.0,28.8,50.4
2016,09,18,12.0,13,0,31.0,30.9,40,1012.0,10.0,10.8,36.0
2016,10,08,9.0,13,0,27.0,26.8,39,1017.0,10.0,21.6,39.6
2015,07,12,2.0,15,1,29.0,32.0,66,996.0,10.0,25.2,43.2
2015,07,19,1.0,23,1,27.0,30.1,84,1006.0,10.0,14.4,32.4
2015,07,23,1.0,21,0,27.0,31.2,94,1004.0,7.0,7.2,25.2
2015,07,27,1.0,18,0,36.0,44.5,53,1007.0,10.0,10.8,28.8
2015,08,01,3.0,17,1,32.0,43.9,79,1007.0,7.0,18.0,36.0
2015,08,01,8.0,20,1,30.0,38.8,84,1008.0,6.0,14.4,32.4
2015,08,08,9.584963,10,1,31.0,37.6,70,1010.0,10.0,25.2,43.2
2015,08,08,3.0,18,1,30.0,36.0,74,1008.0,10.0,25.2,43.2
2015,08,09,1.0,2,1,29.0,34.5,79,1006.0,10.0,28.8,46.8
2015,08,09,4.0,9,1,30.0,36.0,74,1007.0,10.0,28.8,46.8
2015,08,09,6.0,15,1,31.0,37.6,70,1006.0,10.0,25.2,43.2
2015,08,09,2.0,17,1,30.0,36.0,74,1006.0,10.0,28.8,46.8
2015,08,10,1.0,8,0,28.0,32.7,84,1006.0,10.0,21.6,39.6
2015,08,16,13.0,12,1,28.0,31.9,79,1005.0,10.0,10.8,28.8
2015,08,17,2.0,15,0,32.0,34.9,52,1007.0,10.0,14.4,32.4
2015,08,20,5.0,15,0,32.0,40.4,70,1004.0,6.0,10.8,28.8
2015,08,30,8.0,15,1,30.0,31.9,55,1008.0,10.0,14.4,36.0
2015,08,31,10.0,11,0,29.0,31.3,62,1010.0,10.0,14.4,32.4
2015,09,03,5.0,12,1,30.0,31.9,55,1013.0,10.0,14.4,36.0
2015,09,04,2.0,23,1,27.0,29.6,79,1009.0,10.0,21.6,39.6
2015,09,05,7.0,12,1,28.0,31.9,79,1003.0,10.0,32.4,54.0
2015,09,06,7.0,13,0,30.0,32.4,58,1006.0,10.0,21.6,39.6
2015,09,08,3.0,14,0,30.0,30.1,43,1012.0,10.0,14.4,32.4
2015,11,26,3.0,12,0,4.0,1.4,52,1029.0,10.0,32.4,50.4
2016,01,30,19.0,12,1,6.0,2.6,70,1029.0,10.0,18.0,36.0
2016,01,31,12.0,11,1,5.0,1.3,65,1031.0,10.0,18.0,36.0
2016,02,13,6.0,22,2,8.0,4.1,81,1019.0,10.0,28.8,46.8
2016,02,13,7.0,23,2,8.0,4.1,81,1020.0,10.0,28.8,54.0
2016,03,08,1.0,22,0,6.0,1.2,93,1019.0,8.0,32.4,50.4
2016,07,08,10.0,21,0,28.0,31.9,79,1006.0,10.0,18.0,39.6
2016,07,08,9.0,23,0,28.0,31.9,79,1005.0,10.0,18.0,36.0
2016,07,09,4.0,0,1,28.0,31.9,79,1005.0,10.0,18.0,36.0
2016,07,09,18.0,14,1,28.0,31.9,79,1004.0,10.0,18.0,36.0
2016,07,09,19.0,19,1,28.0,31.9,79,1003.0,10.0,18.0,39.6
2016,07,09,2.0,23,1,27.0,30.1,84,1003.0,10.0,10.8,28.8
2016,07,10,8.0,0,1,27.0,30.6,89,1003.0,10.0,10.8,28.8
2016,08,05,19.0,18,0,31.0,37.6,70,1005.0,10.0,14.4,39.6
2016,08,09,37.0,19,0,29.0,35.6,84,1004.0,10.0,18.0,36.0
2016,08,20,26.0,14,1,32.0,40.4,70,1002.0,10.0,18.0,36.0
2016,08,22,9.0,12,0,35.0,40.3,49,1006.0,10.0,14.4,39.6
2016,08,22,10.0,17,0,34.0,39.1,52,1006.0,10.0,18.0,39.6
2016,08,24,12.0,12,0,34.0,37.1,46,1004.0,10.0,7.2,32.4
2016,08,29,13.0,11,0,30.0,29.7,40,1009.0,10.0,21.6,39.6
2016,09,13,10.0,13,0,29.0,30.3,55,1016.0,10.0,18.0,36.0
2016,09,18,4.0,13,0,28.0,29.2,58,1009.0,10.0,32.4,50.4
2016,09,27,14.0,11,0,31.0,35.4,62,1011.0,10.0,18.0,39.6
2015,11,23,6.0,21,0,1.0,5.7,70,1034.0,10.0,36.0,57.6
2015,11,23,5.0,22,0,1.0,6.3,65,1035.0,10.0,43.2,61.2
2015,11,26,5.0,14,0,2.0,8.9,59,1028.0,10.0,28.8,46.8
2015,12,16,7.0,12,0,2.0,3.7,33,1028.0,10.0,28.8,50.4
2015,12,16,8.0,13,0,2.0,3.7,33,1027.0,10.0,28.8,50.4
2015,12,26,7.0,13,1,8.0,4.4,50,1019.0,3.0,25.2,46.8
2016,01,01,14.0,12,2,8.0,4.4,57,1028.0,4.5,25.2,43.2
2016,02,13,3.0,12,2,2.0,3.7,93,1011.0,10.0,28.8,46.8
2016,02,13,3.0,17,2,0.0,7.9,80,1015.0,10.0,46.8,68.4
2016,02,13,4.0,18,2,1.0,9.2,80,1018.0,10.0,46.8,68.4
2016,02,13,2.0,19,2,1.0,9.5,80,1020.0,10.0,50.4,68.4
2016,02,13,6.0,20,2,1.0,9.5,75,1020.0,10.0,50.4,72.0
2016,02,29,4.0,11,0,2.0,3.3,38,1034.0,10.0,25.2,43.2
2016,03,12,12.0,17,1,7.0,3.1,37,1020.0,5.0,25.2,43.2
2016,07,11,6.0,14,0,31.0,35.4,62,1002.0,10.0,18.0,36.0
2016,07,20,2.0,3,0,27.0,30.1,84,1003.0,10.0,32.4,61.2
2016,07,20,2.0,6,0,27.0,30.6,89,1003.0,10.0,25.2,46.8
2016,07,20,4.0,7,0,27.0,30.6,89,1003.0,10.0,32.4,54.0
2016,07,20,2.0,9,0,27.0,30.6,89,1003.0,10.0,28.8,46.8
2016,07,20,7.0,12,0,29.0,34.5,79,1002.0,10.0,36.0,57.6
2016,07,20,8.0,13,0,28.0,32.7,84,1002.0,10.0,43.2,61.2
2016,07,20,7.0,15,0,27.0,30.6,89,1001.0,8.0,43.2,61.2
2016,07,20,7.0,16,0,27.0,30.6,89,1001.0,8.0,36.0,61.2
2016,07,20,11.0,18,0,27.0,30.6,89,1002.0,10.0,32.4,50.4
2016,07,20,10.0,21,0,27.0,30.6,89,1003.0,10.0,21.6,39.6
2016,07,21,8.0,12,0,32.0,37.7,62,1004.0,10.0,21.6,39.6
2016,08,03,6.0,14,0,31.0,35.4,62,1008.0,10.0,10.8,28.8
2016,10,31,4.0,11,0,5.0,0.5,81,1033.0,10.0,25.2,46.8
2016,03,08,6.0,18,0,7.0,2.5,87,1015.0,10.0,32.4,50.4
2016,07,08,14.0,18,0,30.0,35.0,70,1004.0,10.0,21.6,43.2
2016,07,09,3.0,17,1,29.0,33.5,74,1003.0,10.0,18.0,43.2
2016,07,23,2.0,17,1,39.0,43.3,35,1004.0,10.0,10.8,28.8
2016,08,09,18.0,19,0,29.0,35.6,84,1004.0,10.0,18.0,36.0
2016,08,22,11.0,12,0,35.0,40.3,49,1006.0,10.0,14.4,39.6
2016,08,24,13.0,12,0,34.0,37.1,46,1004.0,10.0,7.2,32.4
2016,08,29,14.0,11,0,30.0,29.7,40,1009.0,10.0,21.6,39.6
2016,09,12,15.0,18,0,27.0,28.5,65,1015.0,10.0,14.4,39.6
2016,09,18,15.0,11,0,27.0,28.5,65,1010.0,10.0,25.2,43.2
2015,07,21,1.0,17,0,27.0,28.2,61,1004.0,3.5,28.8,46.8
2015,07,29,2.0,13,0,36.0,40.6,44,1001.0,10.0,14.4,32.4
2015,11,17,1.0,17,0,8.0,5.6,81,1025.0,5.0,14.4,32.4
2015,11,22,1.0,6,1,5.0,1.3,93,1029.0,4.0,18.0,36.0
